#{"t_start": 1777043357.773571, "env_id": "None"}
r,l,t,success,grasp_success,place_success,first_grasp_step,grasp_transitions,max_height
-174.505345,700,10706.988605,False,0.0,0.0,0,0,0.0704674664219399
-218.336589,700,10734.699921,False,1.0,0.0,87,3,0.07293140472968562
-193.403101,700,10775.670171,False,0.0,0.0,0,0,0.07045429631561484
-185.928145,700,10813.235615,False,1.0,0.0,31,1,0.07046732428614766
-172.634234,700,10838.532433,False,1.0,0.0,379,1,0.07267100054801268
-205.730441,700,10869.895178,False,1.0,0.0,52,2,0.07563208701689672
-174.085273,700,10898.255029,False,1.0,0.0,120,17,0.0730466880489814
-213.808476,700,10932.225066,False,1.0,0.0,36,5,0.07340272533146208
-182.068556,700,10968.821811,False,0.0,0.0,0,0,0.07084776431038464
-187.797406,700,11003.33261,False,0.0,0.0,0,0,0.07284943814418754
-195.953257,700,11029.557653,False,1.0,0.0,142,3,0.07199279226265098
-196.313315,700,11067.911345,False,1.0,0.0,70,1,0.07127311696934813
-169.21195,700,11110.681409,False,0.0,0.0,0,0,0.07046744033624819
-199.839151,700,11143.186761,False,0.0,0.0,0,0,0.07046755334243648
-176.172548,700,11181.559674,False,1.0,0.0,123,3,0.07304213968214424
-200.20562,700,11208.81797,False,0.0,0.0,0,0,0.0757215771597679
-197.69089,700,11238.391033,False,1.0,0.0,104,2,0.07153226760669285
-180.622744,700,11262.593182,False,1.0,0.0,102,2,0.07888154962739546
-185.171319,700,11290.34808,False,1.0,0.0,47,1,0.07097028541361972
-189.448466,700,11315.533913,False,0.0,0.0,0,0,0.07070184444978755
-186.406654,700,11340.512921,False,1.0,0.0,53,8,0.09405359640474087
-190.175365,700,11372.141044,False,1.0,0.0,62,6,0.07217495421520936
-179.414634,700,11406.468019,False,1.0,0.0,146,2,0.07189251921244921
-189.529343,700,11432.927431,False,1.0,0.0,122,1,0.07142344219590024
-174.398451,700,11461.080294,False,1.0,0.0,28,3,0.07218682972642076
-178.518335,700,11504.353808,False,1.0,0.0,27,9,0.10328203591076679
-205.502739,700,11546.937941,False,0.0,0.0,0,0,0.07046755381520142
-174.333143,700,11573.637169,False,1.0,0.0,24,2,0.07187885957487805
-172.270051,700,11599.938898,False,1.0,0.0,67,1,0.07195738840160182
-192.209067,700,11645.585558,False,0.0,0.0,0,0,0.07046746878110333
-180.537793,700,11680.156853,False,1.0,0.0,44,2,0.0725068646326712
-164.37695,700,11716.869882,False,1.0,0.0,35,8,0.07381201863293474
-185.495267,700,11758.969551,False,1.0,0.0,33,2,0.07162967875451831
-173.436793,700,11789.939884,False,1.0,0.0,446,1,0.0726938249235719
-208.229298,700,11819.907896,False,1.0,0.0,207,1,0.07275999182847315
-174.887963,700,11843.667452,False,1.0,0.0,44,1,0.09507584309387263
-178.493769,700,11872.045907,False,0.0,0.0,0,0,0.07046736430662515
-184.081908,700,11903.419607,False,1.0,0.0,54,2,0.07304466250492103
-180.187962,700,11932.559696,False,1.0,0.0,167,3,0.07097383931394219
-185.76974,700,11960.050131,False,1.0,0.0,101,3,0.07266910398288007
-109.351319,700,11992.581671,False,1.0,0.0,71,5,0.0745674909157269
-158.110297,700,12029.573748,False,1.0,0.0,38,6,0.07195296460791767
-153.244035,700,12061.493683,False,1.0,0.0,409,4,0.07332502666094076
-214.459208,700,12098.254569,False,1.0,0.0,96,4,0.08096181448124562
-225.85392,700,12136.369812,False,1.0,0.0,51,1,0.07204286014013095
-176.412477,700,12160.888705,False,0.0,0.0,0,0,0.0704675157581508
-171.060269,700,12191.139865,False,0.0,0.0,0,0,0.07046881437833485
-172.538049,700,12220.829686,False,1.0,0.0,42,10,0.07257669055473326
-191.775703,700,12260.550406,False,1.0,0.0,115,1,0.07351877848286625
-170.686463,700,12289.400688,False,1.0,0.0,38,5,0.07312613944505364
-191.721692,700,12335.837074,False,1.0,0.0,75,2,0.07358128469570158
-194.972317,700,12366.240814,False,1.0,0.0,40,4,0.0715135349187761
-192.174934,700,12397.991351,False,1.0,0.0,29,2,0.07190451823072674
-173.225534,700,12431.096529,False,1.0,0.0,65,5,0.08469454266982879
-190.693142,700,12460.777789,False,1.0,0.0,32,2,0.07195118376184406
-141.760772,700,12495.571343,False,1.0,0.0,39,1,0.07058929397827907
-181.840807,700,12520.762022,False,0.0,0.0,0,0,0.07045432630704662
-216.824284,700,12544.177728,False,1.0,0.0,51,4,0.07125627663786804
-190.862836,700,12577.319963,False,0.0,0.0,0,0,0.07045591379825833
-209.690686,700,12603.454701,False,0.0,0.0,0,0,0.07256775823207728
-175.765479,700,12635.690793,False,1.0,0.0,42,4,0.07089616015248346
-194.622534,700,12683.625539,False,1.0,0.0,85,2,0.07141845105142153
-181.470753,700,12711.56519,False,1.0,0.0,87,2,0.07207559594270552
-186.804948,700,12734.522959,False,1.0,0.0,79,1,0.07097084457340497
-213.311142,700,12762.876236,False,1.0,0.0,68,2,0.07630300222192477
-185.600913,700,12794.056364,False,1.0,0.0,34,6,0.07184253454268397
-180.27661,700,12819.366712,False,1.0,0.0,42,1,0.0732165989662068
-187.202844,700,12851.657005,False,1.0,0.0,83,1,0.07255944872827302
-201.662552,700,12885.011526,False,0.0,0.0,0,0,0.07107130633051406
-190.511945,700,12916.086802,False,0.0,0.0,0,0,0.07046746265100456
-234.330891,700,12948.664729,False,1.0,0.0,146,2,0.0717214469987072
-208.791037,700,12981.259057,False,0.0,0.0,0,0,0.07046745021265133
-194.218699,700,13006.947209,False,0.0,0.0,0,0,0.07250287785988896
-158.769788,700,13050.843422,False,1.0,0.0,318,9,0.07348454770656898
-215.229821,700,13081.101606,False,1.0,0.0,100,10,0.0720774345474644
-191.728492,700,13107.972862,False,1.0,0.0,361,1,0.07242888925672719
-218.782588,700,13133.846533,False,1.0,0.0,172,4,0.07373344774781532
-175.054948,700,13158.20189,False,1.0,0.0,92,5,0.07905742370862623
-201.501738,700,13185.819918,False,1.0,0.0,48,2,0.07293900022979605
-242.819213,700,13211.954966,False,1.0,0.0,91,16,0.07324169141608772
-197.540295,700,13245.598235,False,1.0,0.0,56,3,0.07255750605244549
-233.707343,700,13269.154358,False,1.0,0.0,54,5,0.07283443318003113
-188.968095,700,13302.181051,False,1.0,0.0,72,4,0.07306998072343274
-181.089561,700,13324.906982,False,0.0,0.0,0,0,0.07046745590760095
-243.551925,700,13344.789715,False,0.0,0.0,0,0,0.07046748503883005
-204.42045,700,13367.170085,False,1.0,0.0,127,2,0.07258045373405941
-180.778901,700,13386.444906,False,1.0,0.0,26,9,0.07650645531006595
-215.321044,700,13408.914154,False,1.0,0.0,48,1,0.07149637378088558
-183.753098,700,13440.962335,False,1.0,0.0,91,1,0.07484830967638911
-193.935135,700,13477.088345,False,0.0,0.0,0,0,0.07091392130969021
-168.159392,700,13507.736366,False,1.0,0.0,117,3,0.07710941911182312
-188.643341,700,13547.417938,False,1.0,0.0,64,1,0.07203216279520785
-216.464901,700,13568.658437,False,0.0,0.0,0,0,0.07046021323835239
-242.897421,700,13596.79691,False,1.0,0.0,52,3,0.0723655056457394
-188.208755,700,13622.649108,False,1.0,0.0,72,3,0.07146581573492927
-237.625879,700,13645.506416,False,1.0,0.0,44,6,0.07249570731231592
-118.384755,700,13668.307383,False,1.0,0.0,23,3,0.07249003009489308
-176.876977,700,13692.830312,False,1.0,0.0,93,2,0.16785874374773357
-190.296709,700,13717.261351,False,1.0,0.0,199,3,0.07331247264775032
-180.797423,700,13741.015101,False,0.0,0.0,0,0,0.07250106358123665
-191.479963,700,13762.56471,False,1.0,0.0,63,7,0.0787454506608114
-173.100665,700,13792.050192,False,0.0,0.0,0,0,0.07046748199777297
-195.29575,700,13817.445528,False,1.0,0.0,153,4,0.07377527310772403
-127.544311,700,13853.793148,False,1.0,0.0,40,1,0.07115865268703792
-177.412771,700,13880.474374,False,1.0,0.0,49,10,0.07804416652777302
-212.324931,700,13921.293544,False,0.0,0.0,0,0,0.072035430083492
-173.795056,700,13969.323094,False,1.0,0.0,25,4,0.1010582040387602
-198.714689,700,13995.000299,False,1.0,0.0,32,6,0.09369340600499143
-170.246396,700,14034.903494,False,1.0,0.0,183,1,0.0734644331137948
-173.524902,700,14060.621054,False,1.0,0.0,86,6,0.07354323434876842
-177.153646,700,14095.648321,False,1.0,0.0,112,3,0.08630511886783554
-167.688935,700,14124.092864,False,1.0,0.0,146,4,0.07367625730971417
-178.366744,700,14153.378057,False,1.0,0.0,43,6,0.07343792848437891
-184.083521,700,14186.921929,False,1.0,0.0,33,3,0.0792478617416501
-213.176409,700,14221.734452,False,1.0,0.0,50,6,0.07544970890886182
-179.444869,700,14245.680441,False,1.0,0.0,128,2,0.08278971164470839
-200.521199,700,14271.385398,False,1.0,0.0,61,8,0.07316129537479832
-178.307013,700,14304.063264,False,1.0,0.0,220,2,0.07198111828429787
-179.884453,700,14330.537311,False,1.0,0.0,78,4,0.07373234950334151
-188.96222,700,14355.16916,False,1.0,0.0,181,4,0.07319879464967183
-182.464837,700,14387.630553,False,1.0,0.0,19,3,0.1305528740314409
-207.932322,700,14432.040673,False,1.0,0.0,34,8,0.07647598241605813
-215.153072,700,14460.810519,False,0.0,0.0,0,0,0.07267016682882566
-240.965825,700,14494.909911,False,1.0,0.0,54,3,0.07279721437893183
-204.972063,700,14542.358945,False,0.0,0.0,0,0,0.07046763220255825
-209.896252,700,14571.258197,False,1.0,0.0,57,4,0.09020477697456875
-202.144723,700,14598.033414,False,1.0,0.0,42,1,0.07211057490719597
-216.927732,700,14620.75738,False,1.0,0.0,58,2,0.0723945945317398
-188.606025,700,14641.804666,False,1.0,0.0,34,1,0.07186197478714718
-163.864856,700,14667.689366,False,1.0,0.0,204,2,0.07278089216897454
-198.338395,700,14699.622915,False,1.0,0.0,121,2,0.0908486611534729
-212.253976,700,14725.52312,False,1.0,0.0,43,2,0.10757431003637596
-186.065039,700,14749.235345,False,1.0,0.0,177,5,0.07670650342254248
-185.284427,700,14770.19006,False,1.0,0.0,33,7,0.08505212440072829
-207.908967,700,14790.266512,False,1.0,0.0,136,1,0.0704674518159748
-203.634621,700,14815.990819,False,1.0,0.0,35,5,0.0735034546934884
-174.933513,700,14843.376493,False,1.0,0.0,65,3,0.07213385040981324
-125.698269,700,14873.110846,False,1.0,0.0,47,2,0.07663700224567338
-196.086552,700,14898.555252,False,1.0,0.0,326,2,0.07120545966894554
-177.449206,700,14927.249053,False,1.0,0.0,54,5,0.07372050681221487
-192.080877,700,14987.988827,False,1.0,0.0,154,1,0.07336127458267827
-226.012472,700,15016.881264,False,0.0,0.0,0,0,0.07315918323137494
-190.070331,700,15044.920741,False,1.0,0.0,33,2,0.07270849045088723
-177.163808,700,15064.787737,False,1.0,0.0,88,7,0.07404150171483592
-183.632659,700,15086.079939,False,1.0,0.0,41,7,0.0737835742446371
-193.98001,700,15104.004236,False,1.0,0.0,46,3,0.07158671450834131
-213.581424,700,15130.139723,False,1.0,0.0,28,2,0.07318920920018712
-174.957919,700,15161.263822,False,1.0,0.0,241,6,0.11080531200310506
-200.930532,700,15186.625502,False,1.0,0.0,84,3,0.07524063956227811
-179.303525,700,15214.303815,False,1.0,0.0,30,5,0.09321636158245128
-189.734801,700,15246.933755,False,1.0,0.0,64,4,0.07331813753640126
-233.637672,700,15275.075403,False,1.0,0.0,94,1,0.07204011520199682
-188.542696,700,15302.16868,False,1.0,0.0,77,8,0.07306960858966038
-204.024227,700,15330.01397,False,1.0,0.0,53,2,0.07165797273498231
-172.613963,700,15347.053508,False,1.0,0.0,553,5,0.07420157397014093
-231.019545,700,15369.084199,False,0.0,0.0,0,0,0.0731417063946519
-225.480318,700,15388.810287,False,0.0,0.0,0,0,0.07046731601577749
-205.266549,700,15407.122089,False,1.0,0.0,75,3,0.07549803296464053
-188.806308,700,15428.325871,False,1.0,0.0,78,3,0.07302510499217507
-184.158397,700,15447.837324,False,1.0,0.0,96,3,0.07297172663989049
-227.11626,700,15469.742974,False,1.0,0.0,456,1,0.07371033880978395
-196.494504,700,15510.085969,False,1.0,0.0,54,7,0.07280511749420726
-203.251927,700,15537.688093,False,1.0,0.0,44,6,0.07208845804162223
-201.016236,700,15563.071593,False,0.0,0.0,0,0,0.07045444203277473
-189.366553,700,15596.037155,False,1.0,0.0,116,1,0.0719474752367264
-173.474125,700,15621.498071,False,1.0,0.0,188,9,0.07244767193392732
-201.318406,700,15640.75084,False,0.0,0.0,0,0,0.07237269047220762
-191.275206,700,15679.063613,False,1.0,0.0,69,3,0.07304378361612396
-289.633246,700,15707.014538,False,1.0,0.0,105,1,0.08416765750325195
-187.810261,700,15727.116918,False,1.0,0.0,122,4,0.07252798922785442
-196.893263,700,15751.569,False,0.0,0.0,0,0,0.071555010993118
-225.161756,700,15772.292199,False,1.0,0.0,41,6,0.07580526911107033
-194.055135,700,15794.750541,False,1.0,0.0,22,9,0.07641904263813093
-185.809082,700,15817.427196,False,1.0,0.0,169,5,0.0756390090701331
-180.313015,700,15835.604756,False,1.0,0.0,93,7,0.09508364849762196
-167.386551,700,15851.718092,False,1.0,0.0,105,5,0.07261950298059006
-168.529521,700,15872.164448,False,1.0,0.0,53,8,0.07256283998487434
-210.938137,700,15893.779773,False,1.0,0.0,55,6,0.07361734551089516
-209.433079,700,15916.720891,False,1.0,0.0,279,1,0.07922173609690286
-179.613422,700,15936.368045,False,1.0,0.0,33,6,0.07333473860590745
-220.781771,700,15956.658182,False,1.0,0.0,46,3,0.07169887714912748
-193.003093,700,15985.222301,False,1.0,0.0,31,2,0.07304216837067001
-177.472252,700,16008.322516,False,1.0,0.0,46,9,0.07882715078405544
-216.103044,700,16024.028822,False,0.0,0.0,0,0,0.08082946995956353
-82.447213,700,16045.960521,False,1.0,0.0,39,2,0.08025824263339953
-221.310466,700,16063.860568,False,1.0,0.0,35,5,0.0738128049772846
-171.744785,700,16082.832925,False,1.0,0.0,39,3,0.07216069723520868
-203.35599,700,16101.413659,False,1.0,0.0,24,7,0.08157853566094919
-180.405808,700,16118.373147,False,1.0,0.0,211,6,0.07353220845261199
-184.652304,700,16133.59948,False,1.0,0.0,35,2,0.08333681623663292
-206.603942,700,16153.371604,False,1.0,0.0,23,3,0.07644625103480629
-180.824802,700,16174.995082,False,1.0,0.0,30,13,0.12735785833906943
-163.1824,700,16191.484185,False,1.0,0.0,36,20,0.07612023819024116
-247.54421,700,16219.807423,False,0.0,0.0,0,0,0.07045658266329591
-188.605384,700,16236.840008,False,1.0,0.0,22,6,0.07426619789514366
-206.894827,700,16261.329681,False,1.0,0.0,18,10,0.07282381351634026
-210.461529,700,16277.251245,False,0.0,0.0,0,0,0.0775441521817094
-204.858805,700,16296.213784,False,1.0,0.0,38,6,0.07226439652229188
-208.851551,700,16325.053242,False,0.0,0.0,0,0,0.07045966681914884
-192.080981,700,16345.377403,False,1.0,0.0,71,4,0.0800345374261695
-171.365753,700,16362.037552,False,1.0,0.0,33,14,0.07591604710562971
-207.481181,700,16378.723097,False,0.0,0.0,0,0,0.07061623912057746
-151.665349,700,16407.494114,False,1.0,0.0,58,11,0.07701922186427057
