#{"t_start": 1777043372.247226, "env_id": "None"}
r,l,t,success,grasp_success,place_success,first_grasp_step,grasp_transitions,max_height
-196.46352,700,12083.779623,False,1.0,0.0,117,3,0.07575403739458086
-237.310603,700,12121.900884,False,1.0,0.0,46,3,0.07326472798519079
-178.550004,700,12146.4125,False,0.0,0.0,0,0,0.07046744717989373
-170.201314,700,12176.66147,False,1.0,0.0,36,3,0.07178718304928455
-189.427457,700,12206.366244,False,1.0,0.0,62,2,0.07462523447288527
-175.330783,700,12246.07541,False,1.0,0.0,38,1,0.07280949597911945
-194.98561,700,12274.926217,False,0.0,0.0,0,0,0.0704543180946553
-134.605026,700,12321.36482,False,1.0,0.0,45,10,0.08484984755028968
-180.76708,700,12351.765704,False,1.0,0.0,26,1,0.07046750415225889
-172.2948,700,12383.521993,False,1.0,0.0,23,6,0.07572628072540755
-175.31213,700,12416.614037,False,0.0,0.0,0,0,0.0758958874469492
-191.18254,700,12446.300907,False,0.0,0.0,0,0,0.07176079845977856
-174.754403,700,12481.0999,False,1.0,0.0,35,5,0.07275113553923362
-215.315178,700,12506.287964,False,1.0,0.0,29,2,0.0731329567241944
-111.121177,700,12529.704257,False,1.0,0.0,34,9,0.07576955413218989
-212.893495,700,12562.848018,False,1.0,0.0,27,7,0.07376570224252588
-167.974774,700,12588.984535,False,1.0,0.0,472,1,0.0716084616278142
-193.256351,700,12621.216855,False,1.0,0.0,127,1,0.07195080698458967
-181.449802,700,12669.149134,False,1.0,0.0,118,2,0.07046738161557575
-189.14602,700,12697.096608,False,1.0,0.0,45,2,0.07286409848793307
-207.42246,700,12720.045024,False,1.0,0.0,259,1,0.07313397970041002
-108.897896,700,12748.40769,False,1.0,0.0,187,4,0.07275104321933534
-178.612982,700,12779.583707,False,1.0,0.0,47,2,0.1475850425657369
-187.108236,700,12804.892589,False,0.0,0.0,0,0,0.07046736211172333
-186.220602,700,12837.188581,False,1.0,0.0,262,1,0.07285692098984631
-111.573184,700,12870.540057,False,1.0,0.0,50,6,0.08299471648168222
-203.51746,700,12901.611969,False,0.0,0.0,0,0,0.07217049612331583
-184.548102,700,12934.189589,False,1.0,0.0,92,1,0.07198125474723649
-223.600178,700,12966.788812,False,1.0,0.0,26,2,0.07406233359382364
-218.210065,700,12992.46819,False,1.0,0.0,88,2,0.07281300994725937
-170.282763,700,13036.370272,False,1.0,0.0,42,5,0.07313277956175424
-202.492881,700,13066.629567,False,1.0,0.0,70,4,0.07755014287902717
-187.968122,700,13093.496517,False,1.0,0.0,44,3,0.08592777834406062
-180.259098,700,13119.368211,False,1.0,0.0,83,2,0.07122701720488966
-241.387725,700,13143.727616,False,1.0,0.0,88,1,0.0809458789369073
-200.254301,700,13171.34896,False,0.0,0.0,0,0,0.07342099287070292
-173.836615,700,13197.487082,False,1.0,0.0,133,3,0.07322719835058078
-204.587956,700,13231.126672,False,1.0,0.0,18,12,0.07428037103225715
-194.676026,700,13254.684463,False,1.0,0.0,42,1,0.07177023861934229
-191.554522,700,13287.714578,False,1.0,0.0,29,1,0.07046743583489479
-109.01273,700,13310.436122,False,1.0,0.0,30,2,0.07427801326378125
-102.946863,700,13330.313356,False,1.0,0.0,53,3,0.07768308629332343
-198.791516,700,13352.700771,False,1.0,0.0,48,2,0.07232628301894395
-93.768627,700,13371.970656,False,1.0,0.0,26,4,0.10092760670694167
-191.191605,700,13394.441032,False,1.0,0.0,68,1,0.07590732386024923
-176.325095,700,13426.489276,False,1.0,0.0,35,6,0.07331758423812085
-245.105103,700,13462.614943,False,1.0,0.0,327,2,0.07381911325822821
-181.638497,700,13493.260908,False,1.0,0.0,44,3,0.07743029898476839
-185.330356,700,13532.943943,False,1.0,0.0,104,5,0.0735355918902254
-177.38722,700,13554.184782,False,0.0,0.0,0,0,0.073254229273928
-213.40719,700,13582.3259,False,1.0,0.0,23,3,0.0975010252035362
-201.13295,700,13608.168954,False,0.0,0.0,0,0,0.07044945864951313
-172.032472,700,13631.034522,False,1.0,0.0,66,1,0.07180171620281561
-181.758303,700,13653.831544,False,1.0,0.0,28,3,0.07183713003456671
-204.991133,700,13678.353125,False,1.0,0.0,42,2,0.07161947246248357
-173.272657,700,13702.787896,False,1.0,0.0,42,2,0.0719507819056393
-212.169807,700,13726.540523,False,1.0,0.0,232,3,0.08262954476319972
-241.69502,700,13748.090508,False,1.0,0.0,55,1,0.07211247297329193
-251.452774,700,13777.572487,False,1.0,0.0,52,2,0.07126631147401163
-197.623056,700,13802.97171,False,1.0,0.0,231,1,0.07880710636148558
-192.466194,700,13839.320812,False,1.0,0.0,66,2,0.07882265373001052
-168.781487,700,13866.007097,False,1.0,0.0,95,3,0.11319885031476473
-165.431838,700,13906.816387,False,1.0,0.0,39,3,0.07363265886215253
-196.905439,700,13954.851399,False,1.0,0.0,133,5,0.09246636117219154
-185.710627,700,13980.530287,False,0.0,0.0,0,0,0.07139809020655719
-209.322204,700,14020.443778,False,1.0,0.0,54,4,0.07231362769491678
-201.744835,700,14046.139952,False,1.0,0.0,92,1,0.07295666258537847
-176.130811,700,14081.172324,False,1.0,0.0,119,8,0.07327238118287238
-199.208618,700,14109.620345,False,1.0,0.0,22,2,0.08774124906373892
-173.155094,700,14138.907494,False,1.0,0.0,90,11,0.07499350450225795
-210.587721,700,14172.446949,False,1.0,0.0,82,8,0.07385612201704839
-171.801131,700,14207.2614,False,1.0,0.0,79,4,0.09631545106556016
-195.415973,700,14231.212321,False,1.0,0.0,26,3,0.07304986526340618
-229.468467,700,14256.916369,False,1.0,0.0,55,1,0.07242974553651904
-193.007082,700,14289.588786,False,0.0,0.0,0,0,0.07044945109314327
-163.74818,700,14316.078575,False,1.0,0.0,33,14,0.07292657295297011
-166.487649,700,14340.702494,False,1.0,0.0,99,9,0.0721218367942249
-202.332893,700,14373.158319,False,0.0,0.0,0,0,0.07103060914404757
-184.404459,700,14417.567828,False,1.0,0.0,64,2,0.07836008418212037
-115.10083,700,14446.340012,False,1.0,0.0,51,10,0.07835507235966799
-174.070125,700,14480.43954,False,1.0,0.0,23,12,0.0810830428589886
-190.803445,700,14527.886313,False,1.0,0.0,62,3,0.07311015377597474
-203.927656,700,14556.782467,False,1.0,0.0,32,6,0.08417909926773592
-171.453438,700,14583.564218,False,1.0,0.0,116,8,0.07541760453097102
-172.884614,700,14606.289775,False,1.0,0.0,478,2,0.08153381631109702
-195.242209,700,14627.330446,False,1.0,0.0,28,6,0.07319070427643348
-203.27076,700,14653.223741,False,1.0,0.0,128,2,0.09491598272268031
-184.683037,700,14685.151352,False,1.0,0.0,43,3,0.13144655820631435
-150.673031,700,14711.047392,False,1.0,0.0,82,5,0.12874675799931257
-194.508079,700,14734.766284,False,1.0,0.0,49,3,0.07332961595491139
-100.486224,700,14755.716668,False,1.0,0.0,28,4,0.16389770565624706
-179.524745,700,14775.792125,False,0.0,0.0,0,0,0.07056532368683599
-210.37479,700,14801.516243,False,1.0,0.0,74,1,0.13378694228821042
-238.095452,700,14828.898812,False,0.0,0.0,0,0,0.07263012821273895
-193.238274,700,14858.644708,False,1.0,0.0,84,8,0.08262338136269465
-218.948364,700,14884.08017,False,1.0,0.0,33,4,0.07261748325325879
-181.388917,700,14912.783743,False,1.0,0.0,47,7,0.1037450408422701
-195.783208,700,14973.512568,False,1.0,0.0,143,3,0.07258781338724885
-174.184996,700,15002.410165,False,1.0,0.0,210,18,0.09832212251922956
-163.496398,700,15030.44484,False,1.0,0.0,235,2,0.14172972744582768
-191.436662,700,15050.315451,False,1.0,0.0,70,4,0.07286455293430305
-169.635638,700,15071.606228,False,1.0,0.0,44,9,0.0900504205043654
-223.87935,700,15089.529448,False,1.0,0.0,60,6,0.07440688548784513
-196.002526,700,15115.667303,False,1.0,0.0,51,6,0.08897923314794354
-172.691555,700,15146.795797,False,0.0,0.0,0,0,0.07253094084229839
-177.069014,700,15172.151462,False,1.0,0.0,44,7,0.09090422210249294
-199.139779,700,15199.831051,False,1.0,0.0,61,1,0.0724710948016144
-195.739393,700,15232.461039,False,1.0,0.0,32,7,0.07545501913736719
-286.836499,700,15260.599002,False,1.0,0.0,30,2,0.10697407027411088
-175.066423,700,15287.697464,False,1.0,0.0,39,6,0.07293651081062646
-208.063627,700,15315.539949,False,1.0,0.0,67,2,0.07354447474890413
-199.967149,700,15332.582993,False,1.0,0.0,52,4,0.07188348100720565
-178.37022,700,15354.61239,False,0.0,0.0,0,0,0.07225221876944354
-179.519466,700,15374.337149,False,1.0,0.0,301,1,0.07217870510843505
-197.086295,700,15392.648146,False,1.0,0.0,118,3,0.07431763570937544
-189.246026,700,15413.852343,False,1.0,0.0,55,1,0.07261772797482602
-170.039247,700,15433.361466,False,1.0,0.0,120,9,0.07853807897315279
-183.307242,700,15455.272692,False,1.0,0.0,43,4,0.09902357544591356
-200.648577,700,15495.612304,False,1.0,0.0,50,7,0.07412930970386722
-138.136194,700,15523.214543,False,1.0,0.0,44,7,0.07219225003113694
-173.463172,700,15548.595267,False,1.0,0.0,116,4,0.07379342577148995
-188.602413,700,15581.565198,False,1.0,0.0,51,2,0.07218667132959755
-195.223998,700,15607.02311,False,1.0,0.0,213,6,0.07802953934284484
-230.22174,700,15626.274469,False,1.0,0.0,96,2,0.07607358635196637
-203.781112,700,15664.589381,False,1.0,0.0,59,5,0.07639329342388945
-176.143118,700,15692.542092,False,1.0,0.0,31,13,0.0800677264224644
-102.202507,700,15712.641633,False,0.0,0.0,0,0,0.07748356629415776
-255.14187,700,15737.094789,False,1.0,0.0,43,2,0.07331601948719457
-201.068083,700,15757.822709,False,1.0,0.0,42,7,0.1204640446087174
-188.450002,700,15780.277898,False,1.0,0.0,70,13,0.07781567948244483
-192.929832,700,15802.956258,False,0.0,0.0,0,0,0.07066622362947717
-181.696823,700,15821.12944,False,1.0,0.0,64,2,0.0760679063193278
-96.370664,700,15837.244578,False,1.0,0.0,101,3,0.07515111512203154
-205.496759,700,15857.690702,False,1.0,0.0,53,7,0.07353644610408083
-101.401899,700,15879.306428,False,1.0,0.0,34,4,0.09104487346489709
-203.688267,700,15902.246351,False,1.0,0.0,118,5,0.0882686234893929
-194.575859,700,15921.894633,False,1.0,0.0,176,1,0.08161279257009635
-211.305383,700,15942.185543,False,1.0,0.0,29,2,0.08305797418840755
-184.551475,700,15970.747077,False,0.0,0.0,0,0,0.07808061905444408
-173.4519,700,15993.849,False,1.0,0.0,23,8,0.07316228431317906
-169.916498,700,16009.555824,False,1.0,0.0,35,4,0.07323393620102958
-214.010819,700,16031.476928,False,1.0,0.0,22,7,0.0724477124650359
-217.022211,700,16049.386434,False,1.0,0.0,39,5,0.07320972794819658
-163.642282,700,16068.358075,False,1.0,0.0,42,11,0.11826699953812447
-181.322134,700,16086.941235,False,1.0,0.0,100,7,0.07847703779514381
-168.141479,700,16103.899233,False,1.0,0.0,68,14,0.10238378085993216
-229.307546,700,16119.125906,False,1.0,0.0,44,5,0.07482196450463507
-177.853771,700,16138.89827,False,1.0,0.0,27,1,0.07205894429194826
-178.779494,700,16160.52282,False,1.0,0.0,37,15,0.07367565048198421
-227.800146,700,16177.009025,False,1.0,0.0,81,3,0.07429660898924528
-177.085905,700,16205.333297,False,1.0,0.0,33,7,0.07338389228764597
-181.614743,700,16222.366164,False,1.0,0.0,85,9,0.07273646318014015
-213.26366,700,16246.855449,False,1.0,0.0,45,5,0.07310021259915611
-220.602557,700,16262.777399,False,1.0,0.0,48,3,0.07297796581367544
-205.996694,700,16281.738594,False,1.0,0.0,50,4,0.07196609414890653
-202.72314,700,16310.581278,False,1.0,0.0,30,8,0.08323755680511868
-125.064823,700,16330.902679,False,1.0,0.0,202,4,0.08127416770266505
-229.406738,700,16347.564517,False,0.0,0.0,0,0,0.07202034375934374
-280.016534,700,16364.248666,False,0.0,0.0,0,0,0.07067325709853645
-254.587646,700,16393.019305,False,1.0,0.0,64,1,0.07323559489660736
