#{"t_start": 1777043321.326427, "env_id": "None"}
r,l,t,success,grasp_success,place_success,first_grasp_step,grasp_transitions,max_height
-192.679806,700,7410.178663,False,0.0,0.0,0,0,0.07046757493571532
-184.149015,700,7440.876567,False,0.0,0.0,0,0,0.07046747784534668
-190.835995,700,7470.427529,False,0.0,0.0,0,0,0.07046724796764547
-199.188474,700,7508.497132,False,1.0,0.0,479,2,0.07286701994343037
-182.162006,700,7534.427244,False,0.0,0.0,0,0,0.07046739726201157
-191.857959,700,7569.550503,False,0.0,0.0,0,0,0.070449459199461
-184.086043,700,7595.683318,False,1.0,0.0,91,1,0.070995617683553
-195.601655,700,7628.040217,False,0.0,0.0,0,0,0.07045437301039481
-185.216519,700,7651.773069,False,1.0,0.0,47,1,0.07660067159376704
-182.160422,700,7685.348062,False,0.0,0.0,0,0,0.07046729766112025
-183.805509,700,7716.928071,False,0.0,0.0,0,0,0.07046738650333872
-208.21004,700,7748.37775,False,0.0,0.0,0,0,0.07307420382863661
-201.849075,700,7783.817495,False,0.0,0.0,0,0,0.07269732414535102
-177.687511,700,7813.073842,False,1.0,0.0,518,1,0.07156043373256116
-242.511723,700,7842.666971,False,0.0,0.0,0,0,0.07046747868965786
-210.407059,700,7882.40892,False,1.0,0.0,45,6,0.07387527130623905
-192.660888,700,7910.763764,False,0.0,0.0,0,0,0.07046753705690756
-197.056516,700,7935.483521,False,1.0,0.0,60,1,0.07046756512788865
-206.980856,700,7977.262058,False,1.0,0.0,30,2,0.07527405281457689
-184.266204,700,8007.740762,False,0.0,0.0,0,0,0.07046007447699965
-166.611373,700,8047.070715,False,0.0,0.0,0,0,0.07297552976269228
-192.467176,700,8079.133462,False,1.0,0.0,48,1,0.14797124534712813
-192.162459,700,8111.238284,False,1.0,0.0,62,1,0.07174759808239706
-217.761119,700,8142.129657,False,1.0,0.0,145,3,0.07354350294699774
-201.256646,700,8186.091054,False,1.0,0.0,124,1,0.07114637464433571
-178.354569,700,8229.891688,False,1.0,0.0,231,5,0.07679320254880151
-171.805707,700,8258.326993,False,0.0,0.0,0,0,0.07045506405694002
-213.733162,700,8292.145376,False,1.0,0.0,39,4,0.0732430295804487
-172.609096,700,8316.17283,False,0.0,0.0,0,0,0.07046380202250624
-190.239788,700,8344.76881,False,0.0,0.0,0,0,0.07153898742962006
-173.503986,700,8373.787322,False,0.0,0.0,0,0,0.07045437233498109
-174.480333,700,8404.881916,False,1.0,0.0,53,2,0.07135429990680131
-192.277753,700,8437.460538,False,1.0,0.0,68,2,0.0719928560165557
-181.378996,700,8466.582915,False,0.0,0.0,0,0,0.07046579232530614
-174.352561,700,8498.055661,False,0.0,0.0,0,0,0.07046746696785944
-189.311667,700,8528.119267,False,0.0,0.0,0,0,0.07046443837313565
-173.478826,700,8561.190562,False,1.0,0.0,66,1,0.07268949316646223
-185.445605,700,8583.351419,False,0.0,0.0,0,0,0.07045645231296027
-182.439726,700,8618.201343,False,0.0,0.0,0,0,0.07593206930887753
-196.270838,700,8652.739039,False,0.0,0.0,0,0,0.0704598042384349
-202.127678,700,8685.944837,False,1.0,0.0,53,1,0.07126946093055386
-216.803764,700,8722.244504,False,0.0,0.0,0,0,0.1073597479483448
-166.474453,700,8761.903262,False,0.0,0.0,0,0,0.07046756834713885
-175.891451,700,8785.888856,False,1.0,0.0,52,1,0.07262826624715557
-212.645551,700,8814.876595,False,0.0,0.0,0,0,0.07046739246162392
-192.842859,700,8859.972258,False,0.0,0.0,0,0,0.0704555990652207
-188.082047,700,8901.826444,False,0.0,0.0,0,0,0.07045667829953961
-179.660636,700,8935.693639,False,1.0,0.0,156,4,0.07356368490762766
-201.353633,700,8970.836764,False,0.0,0.0,0,0,0.07045474620369163
-186.3109,700,8992.807093,False,1.0,0.0,139,2,0.07196475193405472
-210.17573,700,9027.244584,False,1.0,0.0,96,1,0.07145920509869708
-202.225982,700,9061.214893,False,1.0,0.0,133,5,0.0761104037260566
-195.422975,700,9080.962937,False,0.0,0.0,0,0,0.0704604082690582
-171.769496,700,9102.077374,False,0.0,0.0,0,0,0.0704673438653537
-177.796462,700,9127.490251,False,0.0,0.0,0,0,0.07046747296936606
-156.505783,700,9150.522215,False,0.0,0.0,0,0,0.07046737957287652
-201.556721,700,9176.904735,False,1.0,0.0,228,3,0.07312207542265203
-175.648296,700,9207.274198,False,0.0,0.0,0,0,0.07046738932522834
-193.867113,700,9241.025272,False,1.0,0.0,35,1,0.07217165141577886
-197.408553,700,9280.877854,False,0.0,0.0,0,0,0.07045675277206942
-161.727753,700,9305.191745,False,0.0,0.0,0,0,0.0704638419502106
-184.964814,700,9331.451329,False,1.0,0.0,44,1,0.07145189099464988
-186.733322,700,9362.516215,False,0.0,0.0,0,0,0.07046733142259387
-196.16303,700,9391.115903,False,0.0,0.0,0,0,0.07046741317946614
-193.105993,700,9434.802376,False,0.0,0.0,0,0,0.07280398355356044
-166.039542,700,9462.689076,False,0.0,0.0,0,0,0.07046746477919319
-186.394981,700,9494.761838,False,0.0,0.0,0,0,0.07046740759840153
-106.639143,700,9530.694726,False,1.0,0.0,54,6,0.0783536811558152
-202.082111,700,9571.026981,False,1.0,0.0,51,1,0.0716909377719237
-167.46299,700,9624.378425,False,0.0,0.0,0,0,0.07045439692960975
-181.511765,700,9666.92934,False,1.0,0.0,54,4,0.07750354293173323
-184.785386,700,9697.512106,False,0.0,0.0,0,0,0.07224164066054117
-181.90064,700,9730.481558,False,1.0,0.0,103,2,0.07158997756468866
-180.879422,700,9768.883046,False,1.0,0.0,79,4,0.07316538524937533
-178.201713,700,9798.58023,False,1.0,0.0,63,3,0.07194868268003018
-203.538643,700,9833.722388,False,1.0,0.0,47,3,0.07198834828872769
-150.205643,700,9872.569876,False,1.0,0.0,63,3,0.07106521623860318
-195.42465,700,9902.420509,False,0.0,0.0,0,0,0.07046743047350756
-198.155995,700,9929.429507,False,1.0,0.0,51,1,0.07222693079144249
-189.014307,700,9968.150801,False,1.0,0.0,74,5,0.07313976294585933
-185.745732,700,9995.104301,False,0.0,0.0,0,0,0.07189628832481099
-189.894667,700,10032.100206,False,0.0,0.0,0,0,0.07046744417685391
-172.371063,700,10060.005625,False,0.0,0.0,0,0,0.0704635328207508
-193.545174,700,10085.458399,False,0.0,0.0,0,0,0.0704674571543179
-190.846291,700,10112.165559,False,1.0,0.0,43,3,0.07217297706889036
-227.349937,700,10132.431101,False,1.0,0.0,67,1,0.07153339676309223
-182.900679,700,10153.512928,False,0.0,0.0,0,0,0.07196630176496022
-201.256967,700,10178.413994,False,1.0,0.0,42,3,0.07273515218622018
-176.373623,700,10210.854641,False,1.0,0.0,36,1,0.07112317756226838
-183.983472,700,10239.925117,False,1.0,0.0,98,2,0.07149956147726444
-167.271781,700,10283.097588,False,0.0,0.0,0,0,0.07046748174634776
-209.971811,700,10308.719564,False,0.0,0.0,0,0,0.07045468615650163
-184.860936,700,10340.590487,False,0.0,0.0,0,0,0.07594277959045848
-178.806203,700,10361.991199,False,1.0,0.0,173,3,0.07118972210826435
-184.847123,700,10397.491167,False,1.0,0.0,532,1,0.071746638122412
-188.595265,700,10435.094443,False,0.0,0.0,0,0,0.07203735641304998
-191.707838,700,10463.287694,False,0.0,0.0,0,0,0.07045433045367533
-169.616727,700,10492.096229,False,1.0,0.0,35,3,0.07187731485842053
-175.036302,700,10523.206269,False,0.0,0.0,0,0,0.07046749206450287
-193.39312,700,10559.407586,False,1.0,0.0,123,1,0.07132917278135487
-165.058124,700,10584.830354,False,1.0,0.0,160,4,0.07556799283460736
-186.047189,700,10610.809785,False,1.0,0.0,39,1,0.07218969923162066
-182.838867,700,10632.862126,False,0.0,0.0,0,0,0.07142251296063973
-187.021688,700,10655.553422,False,1.0,0.0,50,1,0.07270651942175099
-175.027312,700,10684.404074,False,1.0,0.0,22,1,0.07135309121802835
-194.275451,700,10711.73691,False,0.0,0.0,0,0,0.07046746259110825
-186.576037,700,10743.443142,False,0.0,0.0,0,0,0.07110136550411061
-216.368481,700,10771.146268,False,0.0,0.0,0,0,0.0722122016090938
-176.643546,700,10812.11887,False,1.0,0.0,114,4,0.07272132928048503
-189.356675,700,10849.678752,False,1.0,0.0,88,5,0.07210257445255819
-188.934325,700,10874.979523,False,0.0,0.0,0,0,0.08557033013300575
-137.94313,700,10906.341379,False,1.0,0.0,22,2,0.11230796411948951
-168.796758,700,10934.706055,False,1.0,0.0,52,1,0.07333878405779826
-188.848474,700,10968.671467,False,0.0,0.0,0,0,0.07154429224401582
-102.634313,700,11005.266979,False,1.0,0.0,65,8,0.1801988555867825
-191.872288,700,11039.782103,False,1.0,0.0,30,2,0.0725247709260447
-181.610238,700,11066.012225,False,1.0,0.0,80,4,0.07152020752574317
-167.062566,700,11104.357766,False,1.0,0.0,51,3,0.12647149222301868
-163.219306,700,11147.128722,False,0.0,0.0,0,0,0.07167186161591443
-192.908098,700,11179.637616,False,0.0,0.0,0,0,0.07045470391695019
-177.00475,700,11218.00739,False,0.0,0.0,0,0,0.07046751088716918
-210.849113,700,11245.26517,False,1.0,0.0,48,1,0.07213202897273474
-198.140542,700,11274.844029,False,0.0,0.0,0,0,0.07234394978047964
-219.626285,700,11299.044453,False,1.0,0.0,30,7,0.08762215900532078
-188.486368,700,11326.800576,False,1.0,0.0,58,3,0.07267560070435652
-190.795403,700,11351.978139,False,1.0,0.0,158,1,0.07288742994466768
-190.349567,700,11376.958717,False,1.0,0.0,76,1,0.07594530403828093
-189.653201,700,11408.590224,False,1.0,0.0,232,1,0.08676357780346033
-202.831391,700,11442.917915,False,0.0,0.0,0,0,0.071271165955482
-182.776828,700,11469.37359,False,1.0,0.0,40,4,0.0723184507166833
-198.951429,700,11497.525762,False,0.0,0.0,0,0,0.07338901408277265
-180.821011,700,11540.802106,False,1.0,0.0,30,1,0.0710859870779893
-177.348364,700,11583.387324,False,1.0,0.0,39,1,0.07419736933939547
-202.658909,700,11610.077363,False,1.0,0.0,54,1,0.08608658750426657
-181.109168,700,11636.389948,False,1.0,0.0,207,1,0.07352282622888706
-180.327252,700,11682.031558,False,1.0,0.0,66,2,0.07299792009216655
-178.5463,700,11716.600798,False,1.0,0.0,50,1,0.07170682053867405
-184.482327,700,11753.316596,False,0.0,0.0,0,0,0.07228438261812742
-182.523002,700,11795.415562,False,0.0,0.0,0,0,0.07046746671975312
-187.052236,700,11826.384236,False,1.0,0.0,28,5,0.07409005487350695
-193.831152,700,11856.348795,False,0.0,0.0,0,0,0.07264931599474322
-175.081663,700,11880.106849,False,1.0,0.0,39,6,0.07301619856707253
-159.046151,700,11908.489914,False,1.0,0.0,212,7,0.07545235346417145
-178.873003,700,11939.870923,False,1.0,0.0,61,7,0.07332280949983383
-192.33916,700,11969.003257,False,1.0,0.0,49,2,0.07142506146516647
-177.979604,700,11996.502532,False,0.0,0.0,0,0,0.07288131513318818
-196.858103,700,12029.036346,False,1.0,0.0,330,2,0.07251698914539872
-179.881573,700,12066.021877,False,1.0,0.0,68,9,0.07299504573095483
-173.115506,700,12097.942609,False,0.0,0.0,0,0,0.07045728085879244
-200.611245,700,12134.699437,False,1.0,0.0,31,5,0.07313644317297929
-182.273412,700,12172.81986,False,1.0,0.0,60,4,0.08866703139825582
-186.793518,700,12197.336295,False,1.0,0.0,39,5,0.072925856567011
-185.632958,700,12227.58008,False,0.0,0.0,0,0,0.07270854780773317
-190.34833,700,12257.280443,False,1.0,0.0,41,3,0.07117605299082497
-194.764136,700,12296.995489,False,1.0,0.0,70,4,0.07285278692471764
-180.770836,700,12325.851229,False,0.0,0.0,0,0,0.07046724822695694
-164.578676,700,12372.290214,False,0.0,0.0,0,0,0.07258383510909217
-181.219169,700,12402.689021,False,1.0,0.0,20,1,0.07345558986643597
-180.03746,700,12434.448039,False,0.0,0.0,0,0,0.07216854058188382
-168.394342,700,12467.535919,False,1.0,0.0,47,4,0.07293717401718947
-195.985498,700,12497.22579,False,0.0,0.0,0,0,0.07173965618230049
-192.530161,700,12532.021015,False,1.0,0.0,54,4,0.08902544403718526
-179.081401,700,12557.211307,False,1.0,0.0,239,4,0.07391456891069226
-161.603083,700,12580.629798,False,1.0,0.0,30,3,0.07136100305412163
-167.905725,700,12613.768717,False,1.0,0.0,407,1,0.07108489708906318
-182.998722,700,12639.907448,False,1.0,0.0,35,4,0.08252253551849331
-186.535346,700,12672.146596,False,1.0,0.0,116,10,0.07714876077159383
-176.932205,700,12720.071743,False,1.0,0.0,145,5,0.07444917544932694
-173.435393,700,12748.014245,False,0.0,0.0,0,0,0.08693742910347912
-163.530684,700,12770.970579,False,1.0,0.0,39,4,0.07321997911559008
-203.534881,700,12799.331964,False,0.0,0.0,0,0,0.07104371537108023
-200.376036,700,12830.501458,False,1.0,0.0,58,8,0.07872437147570255
-193.979647,700,12855.817883,False,1.0,0.0,33,4,0.07163294603291281
-203.697258,700,12888.1103,False,1.0,0.0,76,2,0.07132939456318299
-187.288422,700,12921.464522,False,0.0,0.0,0,0,0.0725516571055691
-234.260293,700,12952.531771,False,1.0,0.0,62,9,0.07158087433167637
-175.139757,700,12985.115411,False,1.0,0.0,36,2,0.0723296643586605
-201.071072,700,13017.7057,False,1.0,0.0,33,1,0.07377151635598633
-192.916261,700,13043.393888,False,1.0,0.0,18,9,0.07192228442870008
-119.216779,700,13087.29421,False,1.0,0.0,64,13,0.07310214442278817
-193.309923,700,13117.554787,False,1.0,0.0,58,1,0.09136358510764597
-121.929048,700,13144.418425,False,1.0,0.0,284,3,0.07219175078347306
-194.248811,700,13170.287536,False,0.0,0.0,0,0,0.07045664908670424
-211.000962,700,13194.650553,False,0.0,0.0,0,0,0.07162074378198025
-196.391832,700,13222.265821,False,1.0,0.0,58,11,0.08323915890688705
-227.655201,700,13248.402125,False,0.0,0.0,0,0,0.08925525890314301
-191.529155,700,13282.050733,False,1.0,0.0,68,3,0.07267865370041293
-165.941868,700,13305.606495,False,1.0,0.0,16,5,0.08209971718729936
-183.956935,700,13338.638186,False,1.0,0.0,58,4,0.07413631626218564
-182.419587,700,13361.359047,False,1.0,0.0,35,3,0.07612722297068397
-152.724139,700,13381.233323,False,1.0,0.0,27,2,0.07104277210631027
-199.726548,700,13403.617582,False,1.0,0.0,42,5,0.07341665477375436
-207.98551,700,13422.893898,False,0.0,0.0,0,0,0.07046744140446581
-158.33734,700,13445.360921,False,1.0,0.0,85,13,0.17011896707203322
-242.540391,700,13477.414205,False,1.0,0.0,33,2,0.07046727526124885
-176.235552,700,13513.538356,False,0.0,0.0,0,0,0.07045435789995502
-179.754285,700,13544.184179,False,1.0,0.0,242,5,0.07389727594459272
-171.273135,700,13583.866731,False,1.0,0.0,33,7,0.07271124454175015
-149.957322,700,13605.106549,False,1.0,0.0,65,2,0.3257189265765289
-182.623908,700,13633.249521,False,1.0,0.0,137,2,0.08615808213528364
-168.80408,700,13659.088382,False,1.0,0.0,64,7,0.07619333400351191
-172.759042,700,13681.957147,False,0.0,0.0,0,0,0.07208569012624966
-178.365873,700,13704.761795,False,1.0,0.0,50,2,0.07778303750462212
-192.006023,700,13729.273718,False,1.0,0.0,29,8,0.08124147637407542
-215.206415,700,13753.708515,False,1.0,0.0,66,2,0.07265678225463834
-201.19799,700,13777.461191,False,1.0,0.0,347,2,0.0733674591369684
-176.414696,700,13799.011251,False,1.0,0.0,40,5,0.07234631798398117
-225.968961,700,13828.494558,False,1.0,0.0,50,5,0.07316906064938689
-194.457251,700,13853.895248,False,1.0,0.0,70,4,0.07389377090292126
-209.248772,700,13890.237556,False,1.0,0.0,26,2,0.07179213262638229
-193.363779,700,13916.924373,False,0.0,0.0,0,0,0.07494698760261176
-192.820337,700,13957.743609,False,0.0,0.0,0,0,0.07201072975775191
-72.491456,700,14005.774473,False,1.0,0.0,23,3,0.07319578920741732
-157.990465,700,14031.457829,False,1.0,0.0,25,9,0.07953797111202843
-211.813547,700,14071.360779,False,0.0,0.0,0,0,0.07387878824041316
-221.496866,700,14097.067615,False,0.0,0.0,0,0,0.07196746965364698
-185.545886,700,14132.097106,False,1.0,0.0,60,11,0.07672948588329354
-190.908692,700,14160.54711,False,1.0,0.0,54,2,0.07577405695784856
-175.997773,700,14189.837181,False,1.0,0.0,167,3,0.08718057782057287
-237.784022,700,14223.37612,False,0.0,0.0,0,0,0.07046744428303653
-221.604779,700,14258.181731,False,0.0,0.0,0,0,0.07139745486447702
-183.143929,700,14282.129134,False,0.0,0.0,0,0,0.07357982764494897
-213.880431,700,14307.836619,False,1.0,0.0,82,2,0.07308848259106715
-137.713319,700,14340.513051,False,1.0,0.0,54,7,0.07512201912291516
-200.799615,700,14366.997792,False,0.0,0.0,0,0,0.07045457950215617
-155.372291,700,14391.632872,False,1.0,0.0,27,16,0.07774397981073466
-196.484098,700,14424.078232,False,0.0,0.0,0,0,0.07380836332509844
-223.753264,700,14468.496348,False,1.0,0.0,80,2,0.07712859679755801
-194.828231,700,14497.256478,False,1.0,0.0,103,1,0.08955912510582686
-191.563928,700,14531.362126,False,1.0,0.0,52,7,0.0905991682189945
-228.57926,700,14578.810618,False,0.0,0.0,0,0,0.07046736917753593
-200.325038,700,14607.701369,False,1.0,0.0,61,3,0.07268351048612731
-194.884458,700,14634.481778,False,0.0,0.0,0,0,0.0761841218846172
-198.475126,700,14657.204453,False,0.0,0.0,0,0,0.07212325535916175
-216.394957,700,14678.253937,False,1.0,0.0,41,3,0.07260631300395837
-185.275699,700,14704.136401,False,1.0,0.0,112,2,0.07734877861579681
-106.268576,700,14736.07809,False,1.0,0.0,169,1,0.1411115984077419
-221.651348,700,14761.967956,False,1.0,0.0,42,10,0.07397804438077715
-225.689706,700,14785.681986,False,1.0,0.0,29,5,0.0721318260887156
-181.099567,700,14806.641962,False,1.0,0.0,34,8,0.07636380192238035
-213.510144,700,14826.711354,False,1.0,0.0,38,4,0.07187738342097738
-188.110296,700,14852.43627,False,1.0,0.0,180,5,0.07517359515902855
-101.593816,700,14879.823669,False,1.0,0.0,157,3,0.07544884404679053
-220.53875,700,14909.55642,False,0.0,0.0,0,0,0.07180528998265134
-187.429209,700,14935.007187,False,1.0,0.0,92,11,0.08596002794778357
-199.652911,700,14963.695033,False,1.0,0.0,50,5,0.10596621592557831
-173.007298,700,15024.436364,False,1.0,0.0,50,9,0.07369805185681666
-207.657393,700,15053.330024,False,1.0,0.0,23,2,0.07123671514113683
-190.549684,700,15081.372678,False,1.0,0.0,24,5,0.07292833256010633
-191.421898,700,15101.236954,False,1.0,0.0,318,1,0.07151110728555521
-201.02724,700,15122.527209,False,1.0,0.0,70,17,0.07331586883487584
-207.396662,700,15140.450563,False,0.0,0.0,0,0,0.07046755553126982
-180.200277,700,15166.588029,False,1.0,0.0,558,2,0.07729805551093527
-221.670521,700,15197.711275,False,1.0,0.0,127,2,0.07360014585762353
-199.861373,700,15223.072308,False,1.0,0.0,24,7,0.07253539784063956
-186.421669,700,15250.751789,False,1.0,0.0,29,14,0.07321187862865686
-216.881489,700,15283.380803,False,1.0,0.0,41,3,0.07727823835563907
-189.087834,700,15311.521192,False,1.0,0.0,26,10,0.07592180767794987
-177.341118,700,15338.616718,False,1.0,0.0,115,10,0.0769929539069173
-190.225045,700,15366.460898,False,1.0,0.0,48,4,0.07346162767103459
-205.195492,700,15383.499701,False,1.0,0.0,116,2,0.07128226353232492
49.119813,700,15405.535495,False,1.0,0.0,55,10,0.15650553907525688
-230.120313,700,15425.256701,False,1.0,0.0,33,3,0.07236922562784864
-197.74714,700,15443.569864,False,1.0,0.0,599,1,0.07201583296726366
-226.47553,700,15464.771458,False,1.0,0.0,98,5,0.07346807794406951
-196.544557,700,15484.28195,False,1.0,0.0,32,2,0.0769744311006797
-218.332773,700,15506.19034,False,0.0,0.0,0,0,0.08445366997712478
-220.866332,700,15546.533812,False,1.0,0.0,36,3,0.07188246578254132
-163.099323,700,15574.134848,False,1.0,0.0,51,5,0.07316372573463048
-186.860635,700,15599.515479,False,1.0,0.0,76,8,0.07688821953233893
-213.634063,700,15632.483553,False,0.0,0.0,0,0,0.07307558659374203
-201.3131,700,15657.94461,False,1.0,0.0,55,1,0.0713001315340902
-176.623746,700,15677.196929,False,1.0,0.0,28,4,0.07417551029681302
-221.805999,700,15715.51112,False,1.0,0.0,36,7,0.07368535884483096
-172.44077,700,15743.462632,False,1.0,0.0,71,7,0.07927914462760122
-185.607131,700,15763.562118,False,1.0,0.0,35,3,0.08301198411242428
-243.559187,700,15788.015054,False,0.0,0.0,0,0,0.12821706510086173
-202.168271,700,15808.743203,False,1.0,0.0,54,5,0.07174333277084666
-179.916363,700,15831.197386,False,1.0,0.0,33,4,0.07843562422303374
-206.739271,700,15853.875177,False,1.0,0.0,27,5,0.07350921551947032
-193.119871,700,15872.052195,False,1.0,0.0,53,6,0.07329567527199021
-218.205877,700,15888.165454,False,0.0,0.0,0,0,0.07045674853046535
-225.76268,700,15908.61204,False,1.0,0.0,17,2,0.07934111164373747
-74.263599,700,15930.226594,False,1.0,0.0,58,10,0.5617024286106905
-256.399437,700,15953.166992,False,1.0,0.0,266,1,0.07837793127257342
-228.942131,700,15972.813644,False,1.0,0.0,122,1,0.07290557386650054
-211.448457,700,15993.106303,False,1.0,0.0,120,1,0.070725234082609
-187.418101,700,16021.668074,False,1.0,0.0,134,12,0.09801342096120469
-199.21932,700,16044.771019,False,1.0,0.0,40,8,0.10401588965649067
-238.059212,700,16060.475181,False,1.0,0.0,75,2,0.0724047031210111
-231.541259,700,16082.397256,False,1.0,0.0,53,1,0.077313333990227
-173.518855,700,16100.309038,False,1.0,0.0,26,1,0.07185375969045504
-231.62422,700,16119.27946,False,1.0,0.0,203,1,0.07120231906775576
-171.398238,700,16137.861841,False,1.0,0.0,24,11,0.0832913279608768
-198.806393,700,16154.821896,False,1.0,0.0,23,7,0.07340074965385535
-187.206391,700,16170.047363,False,1.0,0.0,34,8,0.07272372029421159
-194.698451,700,16189.818932,False,0.0,0.0,0,0,0.073047959371492
-199.633306,700,16211.442421,False,1.0,0.0,33,4,0.07338244190798171
-235.926052,700,16227.93131,False,1.0,0.0,56,5,0.07321073924952226
-155.884095,700,16256.257523,False,1.0,0.0,113,19,0.07853708802531512
-173.441299,700,16273.2871,False,1.0,0.0,48,15,0.1502479942158358
-193.930688,700,16297.776667,False,1.0,0.0,34,2,0.0715703138511794
-189.327484,700,16313.697941,False,1.0,0.0,183,6,0.0836599365043269
-183.412034,700,16332.660596,False,1.0,0.0,30,3,0.07322293413396197
-226.133964,700,16361.500719,False,1.0,0.0,30,5,0.07747981254688974
-192.321872,700,16381.824576,False,1.0,0.0,34,7,0.07235193251986738
-165.444492,700,16398.487292,False,1.0,0.0,35,8,0.07649847792673281
-218.338314,700,16415.169674,False,1.0,0.0,23,4,0.07382492648300054
-161.521513,700,16443.942086,False,1.0,0.0,72,11,0.11249006637315251
