#{"t_start": 1777241288.795706, "env_id": "None"}
r,l,t,success,contact_success,grasp_success,grasp_lift_success,place_success,first_grasp_step,grasp_transitions,max_height,min_dist_eef_obj
46.549152,700,78.646787,False,1.0,1.0,0.0,0.0,50,9,0.00237597917285981,0.03499651910709469
120.622793,700,119.984218,False,1.0,1.0,0.0,0.0,122,3,0.0047658961000125455,0.03890301373521868
42.267248,700,192.75922,False,1.0,1.0,0.0,0.0,48,3,0.01027524496877108,0.03727294295414893
87.670846,700,244.744661,False,1.0,1.0,0.0,0.0,51,4,0.009666531934185096,0.03496660965123205
122.856841,700,297.797352,False,1.0,1.0,0.0,0.0,92,10,0.0019044771110108272,0.03705174951242643
133.293215,700,363.800179,False,1.0,1.0,0.0,0.0,66,1,0.0024540477284674678,0.04081502437370684
118.850402,700,410.447416,False,1.0,1.0,0.0,0.0,103,7,0.021344507852420924,0.03396669068521737
39.860071,700,451.789153,False,1.0,1.0,0.0,0.0,28,3,0.0069975741035134265,0.03592040049923558
132.778316,700,492.146464,False,1.0,1.0,0.0,0.0,56,4,0.003946925826113112,0.035597707494588154
122.51527,700,550.149997,False,0.0,0.0,0.0,0.0,0,0,0.0043385696590743095,0.043363399496785394
121.920372,700,594.256285,False,1.0,1.0,0.0,0.0,59,4,0.01578724304357204,0.03783169937588671
129.776938,700,650.260164,False,0.0,0.0,0.0,0.0,0,0,0.0031795308784824394,0.039531463333452296
113.010326,700,692.556399,False,1.0,1.0,0.0,0.0,107,5,0.013774240910564672,0.037173421015740366
140.383095,700,778.335226,False,1.0,1.0,0.0,0.0,58,8,0.0022222091948504996,0.0372747423156813
137.250585,700,829.258581,False,1.0,1.0,0.0,0.0,51,19,0.0035109264309775012,0.03272682071592065
148.996522,700,984.108073,False,1.0,1.0,0.0,0.0,32,2,0.0028446766199307083,0.03834361533622833
67.181497,700,1048.141122,False,0.0,0.0,0.0,0.0,0,0,0.009379658270727842,0.04934712810699065
112.557634,700,1111.167043,False,1.0,1.0,0.0,0.0,56,4,0.00220354829387881,0.03811160711852369
145.454404,700,1158.336952,False,1.0,1.0,0.0,0.0,204,8,0.007715976089926024,0.03647669316043055
136.803212,700,1199.649676,False,1.0,1.0,0.0,0.0,163,3,0.006560954476963143,0.037602143507671645
-5.808941,700,1243.600086,False,0.0,0.0,0.0,0.0,0,0,0.00405957676693014,0.03268063895131662
154.875992,700,1291.896102,False,0.0,0.0,0.0,0.0,0,0,0.0028829857665134684,0.04603558627199289
44.02604,700,1335.232691,False,1.0,1.0,0.0,0.0,67,1,0.012619924389416282,0.0337478515036817
153.122782,700,1382.416007,False,1.0,1.0,0.0,1.0,124,4,0.01051444497706322,0.03214781220734769
77.156905,700,1418.676734,False,1.0,1.0,0.0,0.0,87,3,0.011758810843901624,0.03610834597688754
114.186752,700,1502.010051,False,0.0,0.0,0.0,0.0,0,0,0.025642424722587376,0.04145079459602202
89.67716,338,1541.930949,True,1.0,1.0,0.0,1.0,68,6,0.004297160124948185,0.0399443451652679
168.633831,700,1613.233765,False,1.0,1.0,0.0,0.0,51,5,0.0023997515328182395,0.03469228517126896
158.891007,700,1679.298731,False,1.0,1.0,0.0,0.0,44,15,0.002130380612918481,0.03627601235523396
182.933541,700,1766.741669,False,0.0,0.0,0.0,0.0,0,0,0.004571244842492828,0.040869835118607846
166.877074,700,1816.620359,False,0.0,0.0,0.0,0.0,0,0,0.002918031147555844,0.04194026170611161
172.6119,700,1855.243554,False,0.0,0.0,0.0,0.0,0,0,0.008493435829713958,0.040148463632795305
156.248081,700,1912.959805,False,1.0,1.0,0.0,0.0,32,1,0.004458969556812908,0.03235712655350172
166.320331,700,2002.44502,False,1.0,1.0,0.0,0.0,67,3,0.0032152960860711843,0.03448080579952306
42.222256,700,2050.269268,False,0.0,0.0,0.0,0.0,0,0,0.004969276768043707,0.04482939602343946
181.135334,700,2101.099163,False,1.0,1.0,0.0,0.0,50,2,0.027145245950755292,0.034483188684036284
169.869601,700,2150.365666,False,0.0,0.0,0.0,0.0,0,0,0.028694924978086678,0.0338909601120657
44.221186,700,2193.640506,False,0.0,0.0,0.0,0.0,0,0,0.0017264242288483889,0.03477027314945374
176.072324,700,2273.994262,False,1.0,1.0,0.0,0.0,117,10,4.936440737290937e-07,0.03876970694024986
3.946911,700,2350.101232,False,0.0,0.0,0.0,0.0,0,0,0.011220392402549906,0.041571778914951764
179.811981,700,2388.435842,False,1.0,1.0,0.0,0.0,34,1,0.0178880912511582,0.03232952542022544
112.535398,290,2417.855213,True,1.0,1.0,0.0,1.0,61,4,0.004012903280010582,0.03667197512393598
103.833576,317,2429.656903,True,1.0,1.0,0.0,1.0,40,5,0.009789794477011005,0.036748956569749254
105.653257,700,2472.772645,False,1.0,1.0,0.0,0.0,36,4,0.018597942454676275,0.039981520834858585
183.880329,700,2508.75598,False,1.0,1.0,0.0,0.0,75,17,0.0067677837085141634,0.034140745932398506
173.222991,700,2551.295908,False,1.0,1.0,0.0,0.0,48,18,0.0044193486132725335,0.035052523829949035
127.66677,700,2608.878353,False,0.0,0.0,0.0,0.0,0,0,0.003132144264890724,0.06649983268951323
95.258374,700,2662.377281,False,1.0,1.0,0.0,0.0,44,6,0.009577897159553928,0.030086595712904535
129.97348,700,2699.857828,False,1.0,1.0,0.0,0.0,38,4,0.043266678739640185,0.03618571349175405
88.132422,700,2751.660206,False,1.0,1.0,0.0,0.0,37,3,0.0050198764742013235,0.03631934333856314
199.8851,700,2818.320208,False,0.0,0.0,0.0,0.0,0,0,0.0029995381453143954,0.03686512276530447
256.28575,700,2895.269207,False,0.0,0.0,0.0,0.0,0,0,0.003192357850207661,0.04538585458947372
180.355814,700,2935.203485,False,0.0,0.0,0.0,0.0,0,0,0.007286534649630805,0.03758447904544584
193.407468,700,2982.398554,False,1.0,1.0,0.0,0.0,100,8,0.009137950171709153,0.03258535366335639
199.533143,700,3018.007189,False,1.0,1.0,0.0,0.0,179,2,0.034062841240276476,0.0395202464868885
140.392179,700,3100.357639,False,1.0,1.0,0.0,0.0,128,10,0.007299468021322308,0.027757267094383305
206.693389,700,3153.318045,False,1.0,1.0,0.0,1.0,45,6,0.00583687361794083,0.0363137806625414
211.198671,700,3196.083694,False,1.0,1.0,1.0,0.0,428,6,0.020121155400179114,0.027206225230752723
186.287323,700,3239.249032,False,1.0,1.0,0.0,0.0,295,6,0.0029243286511030364,0.037552569040803875
205.935923,700,3287.546554,False,1.0,1.0,0.0,0.0,51,10,0.0009437300704948637,0.03838312417299312
91.867742,700,3344.325999,False,0.0,0.0,0.0,0.0,0,0,0.011618604482279249,0.042621801819578586
96.496287,700,3386.005692,False,0.0,0.0,0.0,0.0,0,0,0.004406300773465821,0.04219760026262608
206.732636,700,3444.937781,False,1.0,1.0,0.0,0.0,33,11,0.006208527630905736,0.03625412189265809
8.03002,700,3482.977945,False,0.0,0.0,0.0,0.0,0,0,0.002832771087803776,0.049384108770998525
207.45316,700,3535.892046,False,1.0,1.0,0.0,0.0,155,14,0.0059927247803119865,0.03553718541687613
225.375641,700,3591.196008,False,0.0,0.0,0.0,0.0,0,0,0.00099584701445532,0.05209866913916005
215.299154,700,3630.746198,False,1.0,1.0,0.0,0.0,55,6,0.019504972299841716,0.03342072220070249
215.882522,700,3673.976325,False,0.0,0.0,0.0,0.0,0,0,0.007969063818835664,0.03394695479122574
189.502346,700,3713.783267,False,0.0,0.0,0.0,0.0,0,0,0.009771976620781664,0.038141335371742836
171.623743,700,3776.413782,False,1.0,1.0,0.0,0.0,75,1,0.013424540241368188,0.03138725636323668
226.573146,700,3808.252113,False,1.0,1.0,0.0,0.0,69,5,0.004317326626552154,0.03787879101528771
220.476391,700,3860.327562,False,0.0,0.0,0.0,0.0,0,0,0.004184819226165537,0.040166811777427223
211.945143,700,3924.796925,False,0.0,0.0,0.0,0.0,0,0,0.007096139477656194,0.03436986301008841
222.499706,700,3968.387738,False,1.0,1.0,0.0,0.0,117,11,0.00226189405151489,0.030849648224396942
166.604901,700,4065.907081,False,1.0,1.0,0.0,1.0,39,11,0.01143192002609661,0.032933825084935205
268.948309,700,4109.295409,False,1.0,1.0,0.0,1.0,331,1,0.00917318039980719,0.034781173074604425
238.555379,700,4143.208546,False,1.0,1.0,0.0,0.0,50,2,0.004112672431159425,0.039809285651073424
233.280206,700,4174.69383,False,1.0,1.0,0.0,0.0,56,4,0.04470404750203083,0.0327699075735447
172.936655,700,4247.496375,False,1.0,1.0,0.0,0.0,41,1,0.0116736302715168,0.03663350845870376
243.008949,700,4289.372749,False,1.0,1.0,0.0,0.0,30,9,0.0036279385544620846,0.03520092801729097
64.095698,700,4335.850424,False,1.0,1.0,1.0,0.0,65,4,0.04619581692436192,0.025349963324534274
8.377141,700,4380.860908,False,0.0,0.0,0.0,0.0,0,0,0.015059370129496541,0.04329455320833617
235.365581,700,4425.316732,False,1.0,1.0,0.0,0.0,538,1,0.008056642410634307,0.03573248354733633
239.685896,700,4458.720067,False,1.0,1.0,1.0,0.0,225,5,0.04174414424472639,0.03214084792888796
249.937049,700,4499.064717,False,1.0,1.0,0.0,0.0,122,3,0.007464660251777389,0.029642004012112793
102.023011,700,4524.131149,False,1.0,1.0,0.0,0.0,30,4,0.0072558810089973225,0.03492963588609184
46.047511,700,4564.232269,False,1.0,1.0,0.0,0.0,122,2,0.004802842180245515,0.03716734617517118
259.356877,700,4605.52113,False,1.0,1.0,0.0,0.0,608,1,0.01978400693900295,0.039457199825064
117.428793,254,4627.509821,True,1.0,1.0,0.0,1.0,67,6,0.015567645394866547,0.03656315087023625
108.423721,700,4671.311219,False,1.0,1.0,0.0,0.0,145,2,0.0038472451884447034,0.03082539817903857
255.934066,700,4728.210042,False,1.0,1.0,0.0,0.0,682,2,0.006986884984101049,0.036635042815977924
81.619019,700,4800.529899,False,1.0,1.0,0.0,0.0,229,2,0.00795259252647651,0.034981110788199835
257.059533,700,4845.262404,False,0.0,0.0,0.0,0.0,0,0,0.003291093949552071,0.047338246128608645
259.79187,700,4895.281674,False,1.0,1.0,0.0,0.0,96,1,0.0034569520324065905,0.03307673634628353
59.654506,700,4923.497816,False,0.0,0.0,0.0,0.0,0,0,0.023434568547595624,0.04595847892602137
241.036143,700,4972.514743,False,1.0,1.0,0.0,0.0,85,3,0.06659943017429437,0.03255637118918811
64.960023,700,5000.392146,False,1.0,1.0,0.0,0.0,72,2,0.0035114895433314697,0.035090898551321734
235.959241,700,5058.477995,False,0.0,0.0,0.0,0.0,0,0,0.004264692985341156,0.03456500100690722
86.786914,700,5114.102183,False,0.0,0.0,0.0,0.0,0,0,0.005068153398041564,0.03958426865068121
237.487491,700,5151.219478,False,0.0,0.0,0.0,0.0,0,0,0.009136047940231928,0.035471064778362336
253.438054,700,5183.886981,False,0.0,0.0,0.0,0.0,0,0,0.0027782767753994353,0.06433209830332509
277.110465,700,5265.744839,False,1.0,1.0,0.0,0.0,45,22,0.0023771921805729734,0.025892261035493074
196.108616,700,5313.099562,False,1.0,1.0,1.0,0.0,198,5,0.041110771480202035,0.018914169468716612
192.033994,700,5354.963772,False,0.0,0.0,0.0,0.0,0,0,0.03486876702994568,0.04694018488922482
124.825528,231,5367.665426,True,1.0,1.0,0.0,1.0,23,3,0.005724947306641748,0.03864878800963064
102.012994,700,5430.19351,False,0.0,0.0,0.0,0.0,0,0,0.005743728230880096,0.04918801549995773
270.762543,700,5485.529779,False,1.0,1.0,0.0,0.0,26,2,0.0041950777788524185,0.036828804529799426
265.585238,700,5557.764546,False,1.0,1.0,0.0,0.0,30,4,0.009422325857923353,0.032264597638044776
139.387589,700,5612.72457,False,1.0,1.0,0.0,0.0,193,1,0.004153766268840231,0.032763023093127897
199.091825,700,5667.872807,False,0.0,0.0,0.0,0.0,0,0,0.04101316122960097,0.03821918926407572
147.838181,700,5728.962593,False,1.0,1.0,0.0,0.0,27,9,0.04405829708625497,0.034416617237038656
229.61342,700,5795.635231,False,1.0,1.0,0.0,0.0,370,2,0.0127472152863356,0.03684724773177509
265.766697,700,5839.987688,False,0.0,0.0,0.0,0.0,0,0,0.007005614174473762,0.040932877945924005
273.756682,700,5915.258129,False,1.0,1.0,0.0,0.0,63,3,0.0017650083490811097,0.0349081029926226
279.43042,700,5955.156442,False,1.0,1.0,0.0,0.0,150,4,0.017776060708795116,0.03708306124717073
234.316856,700,6011.705904,False,0.0,0.0,0.0,0.0,0,0,0.011473325139301216,0.04345954074333726
273.154332,700,6065.687849,False,0.0,0.0,0.0,0.0,0,0,0.011708179214394598,0.036147854340621864
232.795659,700,6111.267509,False,1.0,1.0,0.0,0.0,58,3,0.0025514359420942823,0.0347116483618909
300.209984,700,6156.58024,False,1.0,1.0,0.0,0.0,243,15,0.016049122585528708,0.03599999983634023
297.419702,700,6192.668555,False,0.0,0.0,0.0,0.0,0,0,0.006476667613356413,0.03125772894580935
197.402504,700,6233.41879,False,0.0,0.0,0.0,0.0,0,0,0.0033728675080582082,0.05030501727845698
296.233256,700,6273.552524,False,1.0,1.0,0.0,0.0,58,3,0.0109771425034082,0.02348163565079578
82.947943,700,6320.534086,False,1.0,1.0,0.0,0.0,31,1,0.004163225477470056,0.031252909740229894
223.34135,700,6359.516486,False,1.0,1.0,0.0,0.0,174,12,0.005712177876911917,0.03439413072653063
298.541956,700,6413.313295,False,0.0,0.0,0.0,0.0,0,0,0.001106071160925426,0.03949386878538447
107.130133,700,6461.695526,False,0.0,0.0,0.0,0.0,0,0,0.0037927858266352255,0.039181224740713796
162.627497,700,6536.176167,False,0.0,0.0,0.0,0.0,0,0,0.010992236034237268,0.07721220592345181
296.286934,700,6622.797032,False,1.0,1.0,0.0,0.0,40,5,0.01137487213914501,0.03402924158112781
138.270824,700,6705.48049,False,0.0,0.0,0.0,0.0,0,0,0.06247575738156008,0.03556074440466595
213.426146,438,6732.15422,True,1.0,1.0,0.0,1.0,54,1,0.006698468777273647,0.036226393843566816
291.008779,700,6788.851302,False,1.0,1.0,0.0,0.0,557,11,0.008581756435647514,0.03260119357741321
316.196533,700,6835.353476,False,1.0,1.0,0.0,0.0,70,1,0.011998014573329052,0.03953502992741551
300.902396,700,6876.175888,False,0.0,0.0,0.0,0.0,0,0,0.0008923520539759755,0.05981504625434182
141.489858,700,6917.652715,False,1.0,1.0,0.0,0.0,22,5,0.04763779211051744,0.03428317495359152
356.530026,700,6957.788498,False,1.0,1.0,0.0,1.0,107,3,0.024401597186360036,0.02596598352505495
297.054281,700,6993.691359,False,1.0,1.0,0.0,0.0,258,2,0.003469357149153307,0.033115077500340866
134.002291,700,7049.167086,False,0.0,0.0,0.0,0.0,0,0,0.003944385050571708,0.03420193319152597
320.025436,700,7126.732597,False,0.0,0.0,0.0,0.0,0,0,0.0029063597021640186,0.04036907012110504
310.738802,700,7196.40115,False,1.0,1.0,0.0,0.0,174,4,0.0077232007108940515,0.03539465071194696
152.742522,700,7261.890736,False,0.0,0.0,0.0,0.0,0,0,0.008059269124767177,0.03608830306595298
309.022696,700,7303.486663,False,0.0,0.0,0.0,0.0,0,0,0.007734633118040013,0.03516946443440059
317.598681,700,7343.392101,False,1.0,1.0,1.0,0.0,661,1,0.005889295538773265,0.0341677998083382
230.695135,700,7388.443094,False,0.0,0.0,0.0,0.0,0,0,0.008725289919549128,0.04286543393839035
336.629815,700,7441.080793,False,1.0,1.0,0.0,0.0,60,3,0.054734711779093614,0.03384161167913625
345.674285,700,7503.121397,False,1.0,1.0,0.0,0.0,48,9,0.01349267407105803,0.032405165351798236
294.234072,700,7537.640077,False,0.0,0.0,0.0,0.0,0,0,0.022255059289741808,0.03655217769138972
308.866779,700,7614.946203,False,1.0,1.0,0.0,0.0,21,3,0.014949806345990191,0.03237493902120552
272.99394,700,7662.345414,False,0.0,0.0,0.0,0.0,0,0,0.004739687160473016,0.0654345256409786
242.628052,700,7721.77781,False,1.0,1.0,0.0,0.0,305,7,0.012625300063890066,0.033856991460052645
326.877891,700,7778.413013,False,1.0,1.0,0.0,0.0,47,3,0.001669645449961954,0.034180259878577736
350.320388,700,7839.474848,False,1.0,1.0,0.0,0.0,28,12,0.008478194048033072,0.034828651509284034
332.059591,557,7859.756471,True,1.0,1.0,0.0,1.0,46,16,0.029300083920143938,0.030442264143708552
350.322203,700,7913.091685,False,1.0,1.0,0.0,0.0,274,4,0.0018501560148312945,0.03762903140525366
96.029867,700,7952.808547,False,1.0,1.0,0.0,0.0,158,1,0.004908902677181137,0.03260692207100741
163.630449,700,8023.296858,False,1.0,1.0,0.0,0.0,45,1,0.004932980244492735,0.036134459401283084
