#{"t_start": 1777241272.361079, "env_id": "None"}
r,l,t,success,contact_success,grasp_success,grasp_lift_success,place_success,first_grasp_step,grasp_transitions,max_height,min_dist_eef_obj
110.422984,700,95.077521,False,1.0,1.0,0.0,0.0,94,18,0.002955170873459645,0.031923806023946046
79.472933,700,136.406815,False,1.0,1.0,0.0,0.0,234,6,0.004351505264763356,0.03233244440709464
27.344959,700,209.196551,False,0.0,0.0,0.0,0.0,0,0,0.011352118889587537,0.04114649584533833
109.239611,700,261.19844,False,1.0,1.0,0.0,0.0,64,1,0.003068815094689814,0.04411846620134356
9.441493,700,314.217234,False,0.0,0.0,0.0,0.0,0,0,0.0023373055411024524,0.039229763806243614
63.34239,700,380.23254,False,1.0,1.0,0.0,1.0,50,2,0.006861342078606336,0.034411826461916574
134.107351,700,426.881804,False,0.0,0.0,0.0,0.0,0,0,0.014257854853938823,0.041045824166023405
135.617189,700,468.220127,False,0.0,0.0,0.0,0.0,0,0,0.004087327362251703,0.03905059888625019
91.299827,700,508.581667,False,0.0,0.0,0.0,0.0,0,0,0.000984004939241112,0.03952209069311911
74.970766,700,566.590289,False,1.0,1.0,0.0,0.0,83,2,0.012813652414487064,0.0355160679737429
132.588982,700,610.68487,False,0.0,0.0,0.0,0.0,0,0,0.006222377935294454,0.04473049063834459
140.693016,700,666.693353,False,1.0,1.0,0.0,0.0,669,1,0.011765439952579837,0.03436634996544344
37.358232,700,709.001845,False,1.0,1.0,0.0,0.0,46,16,0.028542584925811076,0.03440201949081675
29.266899,700,794.767522,False,0.0,0.0,0.0,0.0,0,0,0.04054323096577617,0.037779765996063225
8.75909,700,845.686722,False,1.0,1.0,0.0,0.0,121,1,0.006130779319446167,0.03630733522705714
138.387018,700,1000.541532,False,1.0,1.0,0.0,0.0,48,5,0.007969192451476537,0.03598114669126845
145.764265,700,1064.581054,False,1.0,1.0,0.0,0.0,61,9,0.0016840239815023583,0.026506775738815224
146.246374,700,1127.602189,False,1.0,1.0,0.0,0.0,54,4,0.0028072271582140207,0.03622810129594121
141.527346,700,1174.778599,False,0.0,0.0,0.0,0.0,0,0,5.8487906457571626e-05,0.05423579747193959
152.129202,700,1216.082081,False,1.0,1.0,0.0,0.0,29,6,0.0023445412742369998,0.035831699899216425
131.523768,700,1260.041847,False,0.0,0.0,0.0,0.0,0,0,0.0016162389010634381,0.06780179338725226
141.863921,700,1308.319143,False,0.0,0.0,0.0,0.0,0,0,0.0014248844193255339,0.052570917470027546
123.434604,700,1351.67235,False,1.0,1.0,0.0,0.0,140,5,0.007473753407974404,0.03316337140848445
44.230573,700,1398.848439,False,0.0,0.0,0.0,0.0,0,0,0.004202616675494153,0.041182227393673
15.761019,700,1435.110115,False,1.0,1.0,0.0,0.0,48,2,0.011844621773629771,0.035490451761364374
